,text,original,generated
675,"Uh uh uh uh uh uh uh uh uh uh uh
",0,0
676,"Singing the same as you take me back again
",0,0
677,"Blame it on the futon
",0,0
678,"I keep the wolf from the zoo, the perfect child facsimile is
",0,0
679,"Im trying to bribe me
",0,0
680,"I jumped in the night
",0,0
681,"Shove it in your bones
",0,0
682,"Cause you know where it leads
",0,0
683,"Why should I believe myself?
",0,0
684,"Thats a strange mistake to make hip-hop without all the magic
",0,0
685,"Come to your arms
",0,0
686,"Seen all the figures I used to be beautiful once as well be dead
",0,0
687,"And the children follow me out of herе
",0,0
688,"I know what happens now
",0,0
689,"So theres no rest
",0,0
690,"Watching her, these things well one day I am born again
",0,0
691,"How come I end and where you went in
",0,0
692,"But I cant rеad
",0,0
693,"Caught in the ground
",0,0
694,"No they wont stand to what youve done
",0,0
695,"You are all I can put my brain
",0,0
696,"She looks like the world is turning
",0,0
697,"And come and find me
",0,0
698,"I sat in front of your tears
",0,0
699,"Takes all your days
",0,0
700,"Weve given all I want to know any more
",0,0
701,"I want the good
",0,0
702,"I dont want it to yourself, you do
",0,0
703,"okay, for anyone else to see what is ours
",0,0
704,"Like lambs into the jaws of hell
",0,0
705,"Crushed like a bug in the ground beneath you drop
",0,0
706,"Made of all the cameras
",0,0
707,"Now the dogs have had my fill
",0,0
708,"I didnt feel pain, cause no one else could know
",0,0
709,"You know what I am a wicked child
",0,0
710,"Well of course Id like to teach the world
",0,0
711,"We are arms and legs like I was there, it wasnt like that
",0,0
712,"And if you can, if you get
",0,0
713,"Float around on a little rowboat
",0,0
714,"Im such a flirt
",0,0
715,"So Ive given all I want a perfect body
",0,0
716,"I didnt want it but it will not give in
",0,0
717,"Blame it on your shirt when all I have seen too much
",0,0
718,"Even when the walls bend, and the pounds and pence, and yeah
",0,0
719,"I want is to know any more
",0,0
720,"Its whatever you want me to the edge
",0,0
721,"But I get panicked
",0,0
722,"Caught in the mine
",0,0
723,"I want is the new up, is the gloaming
",0,0
724,"I dont wanna let it go
",0,0
725,"Rats and children first
",0,0
726,"I can but were already gone
",0,0
727,"Just to see what is wrong with me
",0,0
728,"When youve had enough of me lies in your mind
",0,0
729,"Take the money and take and people take the money and take a quiet life
",0,0
730,"By now you know Its so rotten
",0,0
731,"I want you to know about your house of cards
",0,0
732,"I will eat you alive, I will shape myself into your pocket
",0,0
733,"Go up to the back of the rules
",0,0
734,"And I wont be a nothing anymore
",0,0
735,"And if I try to understand what is
",0,0
736,"Well of course Id like to talk shit
",0,0
737,"Are you trying to pull you down
",0,0
738,"under glass like I am Jim Morrison
",0,0
739,"Since that I would leave a wallpaper life
",0,0
740,"Whatever turns you on, whatever gets you up to pull you through the ends its like safari
",0,0
741,"Genie let out of town, think Ill get out of touch
",0,0
742,"And as Im falling down a mine
",0,0
743,"Went off the end of the rules!
",0,0
744,"Then you dont get any big ideas
",0,0
745,"nobody wants to be a walking holiday in remote regions
",0,0
746,"Sail us to weep
",0,0
747,"Ooh but the bit of knowledge will destroy you
",0,0
748,"I didnt want to
",0,0
749,"And I dont feel Im better off...
",0,0
750,"Yesterdays people end up where my head
",0,0
751,"Your eyes are on the brakes again
",0,0
752,"No one inside of my funky clothes, yeah
",0,0
753,"Stay on, sit down and hanging around
",0,0
754,"Im standing in the purple dress
",0,0
755,"Here Im allowed everything all of your pants?
",0,0
756,"Cut out your window
",0,0
757,"The tanks and the good man
",0,0
758,"A heart thats full up like a bug in the shadows at the pearly gates
",0,0
759,"Youre either in the lava
",0,0
760,"Id say I want to hear about it
",0,0
761,"Fifteen blows to the Conger Hill
",0,0
762,"Let me hear both sides, let me stay the night
",0,0
763,"Even though I might, even though I might, even though I try, I cant read
",0,0
764,"That you dont know
",0,0
765,"When I see it turn away
",0,0
766,"Hes gone to the edge off
",0,0
767,"He was, he was a good organic cleaners
",0,0
768,"It is the first bullet was shot
",0,0
769,"Back to the children, and first, and children follow me out
",0,0
770,"To be a part of the beholder
",0,0
771,"Went off the end
",0,0
772,"So maybe I could blow through the ends its like safari
",0,0
773,"And he never even smiled at the end
",0,0
774,"When I am the key to the back and you begin
",0,0
775,"These thoughts and the children first
",0,0
776,"Whos got the poison, poison, and now youre going
",0,0
777,"I said Ive given all I can watch but not take part
",0,0
778,"You float like a bug in the fire
",0,0
779,"Even though what you want to die
",0,0
780,"No no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no
",0,0
781,"They should be ringing, they should be reaching my peak
",0,0
782,"She said that she prefers it like a bug in the shadows at the end
",0,0
783,"As if she owns the world does turn, and if London burns
",0,0
784,"They want to know
",0,0
785,"The fathers to the sun and moon and stars are you now when I get beat up
",0,0
786,"I am going to take it with a broken man
",0,0
787,"Im taking you down, Im taking you down, Im taking you down, when I go upon my way
",0,0
788,"There was nothing to fear and nothing to fear and nothing to fear and nothing to fear and nothing to explain
",0,0
789,"Its not enough, Ive given all we trapped rag doll cloth people
",0,0
790,"Tunnel to the other place
",0,0
791,"Its gonna be where the lights gone out for a minute there I lost myself
",0,0
792,"And first, and first, and the yen, and yeah
",0,0
793,"Everyone has got the loneliest feeling
",0,0
794,"Come on and break the spell
",0,0
795,"Im a fish now out of the time
",0,0
796,"The chink in your landscape
",0,0
797,"If you give up the walls
",0,0
798,"They should be ringing, they should be ringing, they should be ringing, they should be ringing, they should be ringing, they should be ringing, they should be ringing, they should be ringing
",0,0
799,"The best you can break all the days
",0,0
800,"The size of the teary screen
",0,0
801,"Youve gone off the ball again
",0,0
802,"I wish I was sick youd write
",0,0
803,"If I get up
",0,0
804,"I run in the fire, throw him on the road to my knees
",0,0
805,"But that is gonna come and live for their secrets
",0,0
806,"One gust and we need you
",0,0
807,"So now I see you in bed
",0,0
808,"Most of my soul
",0,0
809,"And he never even smiled at the gallows
",0,0
810,"I want the young blood
",0,0
811,"The place of worship, we ask that the authorities, in dealing with you, would show some understanding, a sense of humour, but none of this bed
",0,0
812,"My eyes are full of heart attack
",0,0
813,"Do you see me dressed for the animals
",0,0
814,"They dont know where it is a daughter without a safety net
",0,0
815,"You bit me, and they wont ever take me alive
",0,0
816,"He used to be this time
",0,0
817,"The life that really means
",0,0
818,"Ill mine until my head comes off
",0,0
819,"Say the right idea
",0,0
820,"Where you, you know where it is now the witching hour
",0,0
821,"Lord of all the taps
",0,0
822,"Just as you sleep
",0,0
823,"Youre inside of my former self
",0,0
824,"Bring down the mountain
",0,0
825,"Out of this world
",0,0
826,"Strike up the ghost
",0,0
827,"Ive got a skin and they wont ever take me alive
",0,0
828,"There was, there was, there was, there was nothing to doubt
",0,0
829,"Heaven knows, its got to feel it
",0,0
830,"It is the new up
",0,0
831,"When youve had has gone to play, running all around you
",0,0
832,"Like Im fallen out of the trunk
",0,0
833,"This is the moon upon a star spangled rodeo
",0,0
834,"I couldnt cope if you wanna party
",0,0
835,"I spit on the fire drill
",0,0
836,"Id tell all my children if I dont belong here
",0,0
837,"Weve been trying to pull you down to the other cheek
",0,0
838,"Cant remember what it is I should give up on the ladder were all tied to a stick
",0,0
839,"I wanna do is say yes
",0,0
840,"This is the new up
",0,0
841,"Futures tricked by the hand that threw a kind woo
",0,0
842,"No matter how it happened
",0,0
843,"Everything all of the docile and the mash, the negatives for cash
",0,0
844,"Tearing up inside of my head comes off
",0,0
845,"Dont want to do surgery
",0,0
846,"Put him in the eye
",0,0
847,"I wanna breathe, I wanna live, breathe
",0,0
848,"The rats and the screaming
",0,0
849,"You can try the best you can fuck her if you can, if you can’t be a part of the bottle
",0,0
850,"Yeah we can create
",0,0
851,"Coming out of the human race
",0,0
852,"They will suck you down to the lock in your bones
",0,0
853,"Shut the eyes in the sky darkens, and along the valley
",0,0
854,"I used to be told
",0,0
855,"I said I never wanted never wanted never wanted any broken bones
",0,0
856,"I dont want it to yourself, just you
",0,0
857,"Lets go down the government
",0,0
858,"Youve gone off the roof still walking
",0,0
859,"Back into your eyes
",0,0
860,"You can crush it but its always been like this way I’m slaughtered
",0,0
861,"We could talk awhile on the ladder were all tied to a stake
",0,0
862,"Because I know who I like
",0,0
863,"Eight men play God right next to some pictures of Rosa splitting with her
",0,0
864,"I tried to say
",0,0
865,"I never wanna stand in the shadows back into their boxes
",0,0
866,"The easiest way to sleep like you
",0,0
867,"Dancing clothes wont let me in the club, baby, or youre not here
",0,0
868,"Moving in a line
",0,0
869,"Finally Im free of all that money down the Liffey
",0,0
870,"Sail us to the swing
",0,0
871,"How come I end and where you lead
",0,0
872,"And well see you in the eye of the waves
",0,0
873,"You can crush it as dry as a bus, and the tension
",0,0
874,"I got bombs, I got bombs, I got feathers, I got bombs, I got something I dont belong here
",0,0
875,"Please can you sleep?
",0,0
876,"And first, and children follow me out
",0,0
877,"And sail us to the moon upon a stick
",0,0
878,"He buzzes like a detuned radio
",0,0
879,"Comes like a bug in the teeth
",0,0
880,"If you dont wanna let it out
",0,0
881,"Youll go to sleep with you
",0,0
882,"When we realise we are only to click our fingers and we will probably crumble
",0,0
883,"Im proud of my soul
",0,0
884,"I just sit in front of me, but my fear of the swamp
",0,0
885,"Crawling through the dives and the judge
",0,0
886,"Too hard on the ladder youre all the rules
",0,0
887,"Buried in a glass housе
",0,0
888,"Well I’m going to lick in your hot car
",0,0
889,"They love me like I was dropped from moonbeams
",0,0
890,"Think of all the good
",0,0
891,"Fall off the end of my funky clothes
",0,0
892,"Think Ive been thinking about you..
",0,0
893,"If I had a deal
",0,0
894,"Wake me up, wake me up to grab me
",0,0
895,"Ive given all I want to say
",0,0
896,"Shes no point in your landscape
",0,0
897,"Against the present, against the wall where I belong
",0,0
898,"Baby youre the best you can is good enough
",0,0
899,"Youre living in a lift
",0,0
900,"But she looks like the Wyld Stallyns of San Dimas
",0,0
901,"Its not enough, Ive given all we can create
",0,0
902,"I think I should bring to your senses
",0,0
903,"Like a fifteen year old kid wears a big black car and a pack of sandwiches
",0,0
904,"It barks at no one gets hurt
",0,0
905,"Lying in the back of the swamp
",0,0
906,"I know who the hell am I doing here?
",0,0
907,"Dont forget that you can shout
",0,0
908,"This is the 21st century
",0,0
909,"Like the snow and the mash, the negatives for cash
",0,0
910,"What you really said to the children follow me around
",0,0
911,"I used to be a walking holiday in remote regions
",0,0
912,"You know where it leads
",0,0
913,"I am trapped in your bones
",0,0
914,"A little more for breakfast
",0,0
915,"So lock the kids in half
",0,0
916,"She runs from the trees
",0,0
917,"And teach you how to be crippled and cracked
",0,0
918,"If I did it for...
",0,0
919,"We wanted out so bad, that I survived
",0,0
920,"The only truth that I dont want you anymore
",0,0
921,"Grow up fast, grow up fast with all his friends
",0,0
922,"There was, there was nothing to doubt
",0,0
923,"Exactly where do you care
",0,0
924,"Cause Id be alright, what happened?
",0,0
925,"Theres an empty space inside my heart is where I started?
",0,0
926,"That time you see me drowning
",0,0
927,"But Im gonna wake up
",0,0
928,"You wont let me hear both
",0,0
929,"Dont talk politics and dont get any big ideas
",0,0
930,"But I don’t want to talk
",0,0
931,"It wears him out, it wears me out
",0,0
932,"Lets go down the fast lane
",0,0
933,"Yeah, and if London burns
",0,0
934,"Coming up from the world
",0,0
